id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,price_per_m2,distance_km,distance_bucket
2021-823344,2021-06-16,1,Vente,145800.0,12.0,,RUE SAINT SAUVEUR,0197,51130.0,51612,Blancs-Coteaux,51,,,51612000BE0048,,,,,,,,,,,,,0,1.0,Maison,127.0,5.0,S,sols,,,190.0,3.999452,48.907743,1148.0314960629921,33.368362546728655,30-50 km
2021-823347,2021-05-27,1,Vente,83000.0,3.0,,RUE GAMBETTA,0130,51530.0,51663,Magenta,51,,,51663000AO0413,,,11,,,,,,,,,,1,2.0,Appartement,56.0,3.0,,,,,,3.965948,49.047425,1482.142857142857,46.903152773743365,30-50 km
2021-823351,2021-06-23,1,Vente,130000.0,5085.0,,CHAMPAGNE,B016,51150.0,51117,Champigneul-Champagne,51,,,511170000E0026,,,,,,,,,,,,,0,1.0,Maison,31.0,1.0,S,sols,,,6628.0,4.17431,48.963319,4193.548387096775,45.62390127054821,30-50 km
2021-823351,2021-06-23,1,Vente,130000.0,5085.0,,CHAMPAGNE,B016,51150.0,51117,Champigneul-Champagne,51,,,511170000E0026,,,,,,,,,,,,,0,1.0,Maison,125.0,8.0,S,sols,,,6628.0,4.17431,48.963319,1040.0,45.62390127054821,30-50 km
2021-823368,2021-06-22,1,Vente,396300.0,13.0,,RUE CHAMPFLEURY,0330,51200.0,51230,Épernay,51,,,51230000BL0363,,,,,,,,,,,,,0,1.0,Maison,127.0,5.0,S,sols,,,467.0,3.94284,49.045286,3120.472440944882,46.226793658604755,30-50 km
2021-823374,2021-06-15,1,Vente,84000.0,1.0,,RLE SAINT JEROME,0060,51260.0,51182,Courcemain,51,,,511820000C0183,,,,,,,,,,,,,0,1.0,Maison,96.0,3.0,S,sols,,,1370.0,3.91864,48.621153,875.0,9.974910124329737,5-10 km
2021-823376,2021-05-31,1,Vente,180000.0,14.0,,RUE HENRY DUNANT,1114,51200.0,51230,Épernay,51,,,51230000BK0140,,,,,,,,,,,,,0,2.0,Appartement,35.0,2.0,S,sols,,,389.0,3.95299,49.049309,5142.857142857143,46.8482900860535,30-50 km
2021-823376,2021-05-31,1,Vente,180000.0,14.0,,RUE HENRY DUNANT,1114,51200.0,51230,Épernay,51,,,51230000BK0140,,,,,,,,,,,,,0,2.0,Appartement,36.0,2.0,S,sols,,,389.0,3.95299,49.049309,5000.0,46.8482900860535,30-50 km
2021-823376,2021-05-31,1,Vente,180000.0,14.0,,RUE HENRY DUNANT,1114,51200.0,51230,Épernay,51,,,51230000BK0140,,,,,,,,,,,,,0,2.0,Appartement,9.0,1.0,S,sols,,,389.0,3.95299,49.049309,20000.0,46.8482900860535,30-50 km
2021-823376,2021-05-31,1,Vente,180000.0,14.0,,RUE HENRY DUNANT,1114,51200.0,51230,Épernay,51,,,51230000BK0140,,,,,,,,,,,,,0,2.0,Appartement,67.0,3.0,S,sols,,,389.0,3.95299,49.049309,2686.5671641791046,46.8482900860535,30-50 km
2021-823376,2021-05-31,1,Vente,180000.0,14.0,,RUE HENRY DUNANT,1114,51200.0,51230,Épernay,51,,,51230000BK0140,,,,,,,,,,,,,0,2.0,Appartement,45.0,3.0,S,sols,,,389.0,3.95299,49.049309,4000.0,46.8482900860535,30-50 km
2021-823376,2021-05-31,1,Vente,180000.0,14.0,,RUE HENRY DUNANT,1114,51200.0,51230,Épernay,51,,,51230000BK0140,,,,,,,,,,,,,0,2.0,Appartement,43.0,3.0,S,sols,,,389.0,3.95299,49.049309,4186.046511627907,46.8482900860535,30-50 km
2021-823376,2021-05-31,1,Vente,180000.0,14.0,,RUE HENRY DUNANT,1114,51200.0,51230,Épernay,51,,,51230000BK0140,,,,,,,,,,,,,0,2.0,Appartement,67.0,3.0,S,sols,,,389.0,3.95299,49.049309,2686.5671641791046,46.8482900860535,30-50 km
2021-823390,2021-06-09,1,Vente,192000.0,7.0,,RUE DE CHAMPAGNE,0100,51210.0,51380,Montmirail,51,,,51380000AX0091,,,,,,,,,,,,,0,1.0,Maison,102.0,5.0,S,sols,,,438.0,3.539867,48.874582,1882.3529411764705,31.572243806428368,30-50 km
2021-823391,2021-06-22,1,Vente,155000.0,3.0,,RUE DE SAINT GOND,0070,51120.0,51421,Oyes,51,,,514210000Y0327,,,,,,,,,,,,,0,1.0,Maison,67.0,4.0,S,sols,,,1381.0,3.786909,48.810154,2313.4328358208954,18.644341650390334,10-20 km
2021-823395,2021-06-04,1,Vente,350000.0,8.0,B,RUE DES PARTELAINES,0270,51530.0,51153,Chouilly,51,,,51153000AC0542,,,,,,,,,,,,,0,1.0,Maison,200.0,8.0,S,sols,,,642.0,4.010653,49.026303,1750.0,45.72579700227302,30-50 km
2021-823411,2021-06-04,1,Vente,130000.0,12.0,,RUE DE LA MAIRIE,0090,51260.0,51279,Granges-sur-Aube,51,,,512790000C0635,,,,,,,,,,,,,0,1.0,Maison,96.0,5.0,S,sols,,,500.0,3.853668,48.582052,1354.1666666666667,8.318709059230587,5-10 km
2021-823411,2021-06-04,1,Vente,130000.0,12.0,,RUE DE LA MAIRIE,0090,51260.0,51279,Granges-sur-Aube,51,,,512790000C0635,,,,,,,,,,,,,0,1.0,Maison,96.0,5.0,J,jardins,,,927.0,3.853668,48.582052,1354.1666666666667,8.318709059230587,5-10 km
2021-823416,2021-05-25,1,Vente,280000.0,8.0,,LES VIDAMES,B110,51210.0,51579,Tréfols,51,,,51579000ZL0048,,,,,,,,,,,,,0,1.0,Maison,77.0,3.0,P,prés,,,197.0,3.497065,48.796787,3636.3636363636365,27.388864079112757,20-30 km
2021-823420,2021-06-24,1,Vente,165000.0,49.0,,RUE ARISTIDE BRIAND,0060,51480.0,51204,Damery,51,,,51204000AS1239,,,,,,,,,,,,,0,1.0,Maison,95.0,3.0,S,sols,,,220.0,3.875438,49.071408,1736.842105263158,48.1354997848216,30-50 km
2021-823429,2021-05-28,1,Vente,85000.0,53.0,,RUE DE LA CHAUDE RUELLE,0430,51200.0,51230,Épernay,51,,,51230000BM0081,,,,,,,,,,,,,0,1.0,Maison,53.0,3.0,S,sols,,,281.0,3.945531,49.04417,1603.7735849056603,46.155911280112825,30-50 km
2021-823432,2021-06-24,1,Vente,76865.9,63.0,,RUE GASTON POITTEVIN,0080,51480.0,51202,Cumières,51,,,51202000AI0495,,,,,,,,,,,,,0,1.0,Maison,85.0,3.0,S,sols,,,349.0,3.926266,49.072551,904.3047058823529,48.901716727884086,30-50 km
2021-823438,2021-06-16,1,Vente,178000.0,9.0,,LA VILLE ECHUE,B027,51210.0,51050,Bergères-sous-Montmirail,51,,,51050000ZH0017,,,,,,,,,,,,,0,1.0,Maison,154.0,6.0,S,sols,,,1280.0,3.585456,48.839778,1155.844155844156,26.485463565609834,20-30 km
2021-823438,2021-06-16,1,Vente,178000.0,9.0,,LA VILLE ECHUE,B027,51210.0,51050,Bergères-sous-Montmirail,51,,,51050000ZH0017,,,,,,,,,,,,,0,1.0,Maison,154.0,6.0,T,terres,,,2050.0,3.585456,48.839778,1155.844155844156,26.485463565609834,20-30 km
2021-823438,2021-06-16,1,Vente,178000.0,9.0,,LA VILLE ECHUE,B027,51210.0,51050,Bergères-sous-Montmirail,51,,,51050000ZH0017,,,,,,,,,,,,,0,1.0,Maison,154.0,6.0,T,terres,,,2050.0,3.585456,48.839778,1155.844155844156,26.485463565609834,20-30 km
2021-823448,2021-06-18,1,Vente,138000.0,3.0,,RUE MAXIMILIEN ROBESPIERRE,0270,51260.0,51492,Saint-Just-Sauvage,51,,,51492000AO0151,,,,,,,,,,,,,0,1.0,Maison,92.0,4.0,S,sols,,,145.0,3.759175,48.547169,1500.0,10.800199374098344,10-20 km
2021-823457,2021-05-31,2,Vente,119607224.0,3.0,,RUE DES FOSSES,0040,51320.0,51167,Coole,51,,,51167000AB0297,,,,,,,,,,,,,0,1.0,Maison,94.0,4.0,S,sols,,,1060.0,4.392189,48.74497,1272417.2765957448,45.973519106369395,30-50 km
2021-823457,2021-05-31,2,Vente,119607224.0,3.0,,RUE DES FOSSES,0040,51320.0,51167,Coole,51,,,51167000AB0297,,,,,,,,,,,,,0,1.0,Maison,94.0,4.0,S,sols,,,1060.0,4.392189,48.74497,1272417.2765957448,45.973519106369395,30-50 km
2021-823457,2021-05-31,2,Vente,119607224.0,2.0,,RUE DE LA ROSE DES VENTS,0061,51320.0,51545,Sommesous,51,,,51545000AC0197,,,,,,,,,,,,,0,1.0,Maison,90.0,4.0,S,sols,,,1971.0,4.203194,48.73802,1328969.1555555556,32.41718080726861,30-50 km
2021-823457,2021-05-31,2,Vente,119607224.0,2.0,,RUE DE LA ROSE DES VENTS,0061,51320.0,51545,Sommesous,51,,,51545000AC0197,,,,,,,,,,,,,0,1.0,Maison,90.0,4.0,S,sols,,,1971.0,4.203194,48.73802,1328969.1555555556,32.41718080726861,30-50 km
2021-823457,2021-05-31,2,Vente,119607224.0,2.0,,RUE DE LA ROSE DES VENTS,0061,51320.0,51545,Sommesous,51,,,51545000AC0197,,,,,,,,,,,,,0,1.0,Maison,90.0,4.0,S,sols,,,1971.0,4.203194,48.73802,1328969.1555555556,32.41718080726861,30-50 km
2021-823457,2021-05-31,2,Vente,119607224.0,2.0,,RUE DE LA ROSE DES VENTS,0061,51320.0,51545,Sommesous,51,,,51545000AC0197,,,,,,,,,,,,,0,1.0,Maison,90.0,4.0,S,sols,,,1971.0,4.203194,48.73802,1328969.1555555556,32.41718080726861,30-50 km
2021-823457,2021-05-31,2,Vente,119607224.0,32.0,,RUE ROYER COLLARD,0107,51320.0,51550,Sompuis,51,,,51550000AD0049,,,,,,,,,,,,,0,2.0,Appartement,69.0,3.0,S,sols,,,1317.0,4.385237,48.683775,1733438.0289855073,44.29223266644488,30-50 km
2021-823457,2021-05-31,2,Vente,119607224.0,32.0,,RUE ROYER COLLARD,0107,51320.0,51550,Sompuis,51,,,51550000AD0049,,,,,,,,,,,,,0,2.0,Appartement,70.0,3.0,S,sols,,,1317.0,4.385237,48.683775,1708674.6285714286,44.29223266644488,30-50 km
2021-823457,2021-05-31,2,Vente,119607224.0,32.0,,RUE ROYER COLLARD,0107,51320.0,51550,Sompuis,51,,,51550000AD0049,,,,,,,,,,,,,0,2.0,Appartement,128.0,5.0,S,sols,,,1317.0,4.385237,48.683775,934431.4375,44.29223266644488,30-50 km
2021-823457,2021-05-31,2,Vente,119607224.0,32.0,,RUE ROYER COLLARD,0107,51320.0,51550,Sompuis,51,,,51550000AD0049,,,,,,,,,,,,,0,2.0,Appartement,132.0,4.0,S,sols,,,1317.0,4.385237,48.683775,906115.3333333334,44.29223266644488,30-50 km
2021-823457,2021-05-31,2,Vente,119607224.0,32.0,,RUE ROYER COLLARD,0107,51320.0,51550,Sompuis,51,,,51550000AD0049,,,,,,,,,,,,,0,2.0,Appartement,92.0,4.0,S,sols,,,1317.0,4.385237,48.683775,1300078.5217391304,44.29223266644488,30-50 km
2021-823457,2021-05-31,2,Vente,119607224.0,32.0,,RUE ROYER COLLARD,0107,51320.0,51550,Sompuis,51,,,51550000AD0049,,,,,,,,,,,,,0,2.0,Appartement,115.0,4.0,J,jardins,,,2165.0,4.385237,48.683775,1040062.8173913043,44.29223266644488,30-50 km
2021-823457,2021-05-31,2,Vente,119607224.0,32.0,,RUE ROYER COLLARD,0107,51320.0,51550,Sompuis,51,,,51550000AD0049,,,,,,,,,,,,,0,2.0,Appartement,128.0,5.0,J,jardins,,,2165.0,4.385237,48.683775,934431.4375,44.29223266644488,30-50 km
2021-823457,2021-05-31,2,Vente,119607224.0,32.0,,RUE ROYER COLLARD,0107,51320.0,51550,Sompuis,51,,,51550000AD0049,,,,,,,,,,,,,0,2.0,Appartement,115.0,4.0,S,sols,,,1317.0,4.385237,48.683775,1040062.8173913043,44.29223266644488,30-50 km
2021-823457,2021-05-31,2,Vente,119607224.0,32.0,,RUE ROYER COLLARD,0107,51320.0,51550,Sompuis,51,,,51550000AD0049,,,,,,,,,,,,,0,2.0,Appartement,70.0,3.0,J,jardins,,,2165.0,4.385237,48.683775,1708674.6285714286,44.29223266644488,30-50 km
2021-823457,2021-05-31,2,Vente,119607224.0,32.0,,RUE ROYER COLLARD,0107,51320.0,51550,Sompuis,51,,,51550000AD0049,,,,,,,,,,,,,0,2.0,Appartement,69.0,3.0,J,jardins,,,2165.0,4.385237,48.683775,1733438.0289855073,44.29223266644488,30-50 km
2021-823457,2021-05-31,2,Vente,119607224.0,32.0,,RUE ROYER COLLARD,0107,51320.0,51550,Sompuis,51,,,51550000AD0049,,,,,,,,,,,,,0,2.0,Appartement,92.0,4.0,J,jardins,,,2165.0,4.385237,48.683775,1300078.5217391304,44.29223266644488,30-50 km
2021-823457,2021-05-31,2,Vente,119607224.0,32.0,,RUE ROYER COLLARD,0107,51320.0,51550,Sompuis,51,,,51550000AD0049,,,,,,,,,,,,,0,2.0,Appartement,132.0,4.0,J,jardins,,,2165.0,4.385237,48.683775,906115.3333333334,44.29223266644488,30-50 km
2021-823464,2021-06-21,1,Vente,294730.0,8.0,,CHE DE LA SENTE,0061,51150.0,51303,Jâlons,51,,,51303000ZK0222,,,,,,,,,,,,,0,1.0,Maison,70.0,2.0,S,sols,,,804.0,4.18098,49.0073,4210.428571428572,49.818061886432055,30-50 km
2021-823464,2021-06-21,1,Vente,294730.0,8.0,,CHE DE LA SENTE,0061,51150.0,51303,Jâlons,51,,,51303000ZK0222,,,,,,,,,,,,,0,1.0,Maison,255.0,6.0,S,sols,,,804.0,4.18098,49.0073,1155.8039215686274,49.818061886432055,30-50 km
2021-823475,2021-06-21,1,Vente,158550.0,25.0,,IMP DU BUISSON ARDENT,0096,51700.0,51217,Dormans,51,,,51217000AE0330,,,,,,,,,,,,,0,1.0,Maison,106.0,5.0,S,sols,,,301.0,3.65171,49.08085,1495.754716981132,49.7514239127058,30-50 km
2021-823491,2021-06-16,1,Vente,240000.0,58.0,,AV LOUIS LENOIR,0153,51130.0,51612,Blancs-Coteaux,51,,,51612000BM0288,,,,,,,,,,,,,0,1.0,Maison,524.0,9.0,S,sols,,,513.0,4.008427,48.90244,458.01526717557255,33.1670037519975,30-50 km
2021-823491,2021-06-16,1,Vente,240000.0,58.0,,AV LOUIS LENOIR,0153,51130.0,51612,Blancs-Coteaux,51,,,51612000BM0288,,,,,,,,,,,,,0,1.0,Maison,76.0,4.0,S,sols,,,513.0,4.008427,48.90244,3157.8947368421054,33.1670037519975,30-50 km
2021-823499,2021-06-11,1,Vente,200000.0,16.0,,RUE DE CHAMPAGNE,0030,51530.0,51643,Vinay,51,,,51643000ZA0206,,,,,,,,,,,,,0,1.0,Maison,68.0,5.0,S,sols,,,1255.0,3.902174,49.010871,2941.176470588235,41.82646226007308,30-50 km
2021-823499,2021-06-11,1,Vente,200000.0,16.0,,RUE DE CHAMPAGNE,0030,51530.0,51643,Vinay,51,,,51643000ZA0206,,,,,,,,,,,,,0,1.0,Maison,68.0,5.0,J,jardins,,,2019.0,3.902174,49.010871,2941.176470588235,41.82646226007308,30-50 km
2021-823537,2021-06-21,1,Vente,226500.0,34.0,,RUE THIERCELIN PARRICHAULT,2250,51200.0,51230,Épernay,51,,,51230000BK0071,,,,,,,,,,,,,0,2.0,Appartement,61.0,3.0,S,sols,,,182.0,3.95022,49.04965,3713.1147540983607,46.832547154640636,30-50 km
2021-823537,2021-06-21,1,Vente,226500.0,34.0,,RUE THIERCELIN PARRICHAULT,2250,51200.0,51230,Épernay,51,,,51230000BK0071,,,,,,,,,,,,,0,2.0,Appartement,52.0,2.0,S,sols,,,182.0,3.95022,49.04965,4355.7692307692305,46.832547154640636,30-50 km
2021-823537,2021-06-21,1,Vente,226500.0,34.0,,RUE THIERCELIN PARRICHAULT,2250,51200.0,51230,Épernay,51,,,51230000BK0071,,,,,,,,,,,,,0,2.0,Appartement,61.0,3.0,S,sols,,,182.0,3.95022,49.04965,3713.1147540983607,46.832547154640636,30-50 km
2021-823556,2021-06-30,1,Vente,43100.0,33.0,,RUE DE LA CHAUDE RUELLE,0430,51200.0,51230,Épernay,51,,,51230000BM0130,,,20,30.84,,,,,,,,,1,2.0,Appartement,43.0,1.0,,,,,,3.947845,49.044175,1002.3255813953489,46.199507228627105,30-50 km
2021-823557,2021-06-11,1,Vente,189400.0,19.0,,RUE DU 11 NOVEMBRE,0130,51530.0,51390,Moussy,51,,,513900000B0425,,,,,,,,,,,,,0,1.0,Maison,110.0,3.0,S,sols,,,202.0,3.918672,49.014576,1721.8181818181818,42.48875380788788,30-50 km
2021-823561,2021-06-16,1,Vente,84550.0,19.0,,RUE DE LA FAUVETTE,0770,51200.0,51230,Épernay,51,,,51230000BI0236,,,,,,,,,,,,,0,1.0,Maison,30.0,2.0,S,sols,,,19.0,3.952204,49.044398,2818.3333333333335,46.30613107908808,30-50 km
2021-823563,2021-06-16,1,Vente,120000.0,5.0,,PL DU GENERAL LECLERC,0060,51530.0,51378,Monthelon,51,,,513780000B0570,,,,,,,,,,,,,0,1.0,Maison,90.0,3.0,S,sols,,,251.0,3.935032,48.993514,1333.3333333333333,40.5169714439106,30-50 km
2021-823565,2021-06-17,1,Vente,148000.0,6.0,,PL SAINTONGE,2140,51200.0,51230,Épernay,51,,,51230000BE0905,,,,,,,,,,,,,0,1.0,Maison,78.0,4.0,S,sols,,,146.0,3.958991,49.032093,1897.4358974358975,45.12384665697973,30-50 km
2021-823568,2021-06-18,1,Vente,205500.0,9006.0,,LES BARRES,B003,51530.0,51344,Mardeuil,51,,,51344000AP0663,,,,,,,,,,,,,0,1.0,Maison,89.0,2.0,S,sols,,,19.0,3.933747,49.046693,2308.9887640449438,46.21852210168385,30-50 km
2021-823568,2021-06-18,1,Vente,205500.0,9006.0,,LES BARRES,B003,51530.0,51344,Mardeuil,51,,,51344000AP0663,,,,,,,,,,,,,0,1.0,Maison,89.0,2.0,VE,vergers,,,517.0,3.933747,49.046693,2308.9887640449438,46.21852210168385,30-50 km
2021-823568,2021-06-18,1,Vente,205500.0,9006.0,,LES BARRES,B003,51530.0,51344,Mardeuil,51,,,51344000AP0663,,,,,,,,,,,,,0,1.0,Maison,89.0,2.0,T,terres,,,478.0,3.933747,49.046693,2308.9887640449438,46.21852210168385,30-50 km
2021-823577,2021-06-03,1,Vente,45000.0,5.0,,RUE HENRI 1ER,0060,51700.0,51298,Igny-Comblizy,51,,,512980000B0194,,,,,,,,,,,,,0,1.0,Maison,64.0,3.0,S,sols,,,102.0,3.713426,49.018279,703.125,42.13905949592141,30-50 km
2021-823580,2021-06-22,1,Vente,30000.0,25.0,,RUE DES MOULINS,0065,51270.0,51163,Congy,51,,,51163000AL0265,,,,,,,,,,,,,0,1.0,Maison,81.0,4.0,S,sols,,,300.0,3.830471,48.860221,370.3703703703704,24.420303307635045,20-30 km
2021-823602,2021-06-16,1,Vente,125000.0,45.0,,RES DES BELLES DAMES,A015,51120.0,51535,Sézanne,51,,,515350000H3296,,,,,,,,,,,,,0,1.0,Maison,82.0,5.0,S,sols,,,498.0,3.714784,48.727216,1524.3902439024391,10.825437508672263,10-20 km
2021-823606,2021-06-10,2,Vente,150000.0,12.0,,RUE DES FAUVETTES,0050,51230.0,51091,Broussy-le-Petit,51,,,510910000A0315,,,,,,,,,,,,,0,1.0,Maison,160.0,5.0,S,sols,,,671.0,3.822275,48.793827,937.5,17.025443263075083,10-20 km
2021-823618,2021-06-23,1,Vente,99000.0,9.0,,RUE DU MOULINET,0169,51130.0,51612,Blancs-Coteaux,51,,,51612000BK0013,,,,,,,,,,,,,0,1.0,Maison,140.0,5.0,S,sols,,,211.0,4.000495,48.905326,707.1428571428571,33.167341956979705,30-50 km
2021-823621,2021-06-23,1,Vente,174000.0,17.0,,RUE DE PLEURS,0050,51230.0,51323,Linthelles,51,,,513230000C0895,,,,,,,,,,,,,0,1.0,Maison,140.0,6.0,S,sols,,,1166.0,3.826111,48.714138,1242.857142857143,8.466527702397624,5-10 km
2021-823624,2021-06-18,1,Vente,131000.0,2.0,,CR GOBINOT,0160,51260.0,51343,Marcilly-sur-Seine,51,,,51343000AB0165,,,,,,,,,,,,,0,1.0,Maison,214.0,11.0,S,sols,,,566.0,3.710193,48.556589,612.1495327102804,11.113920289297486,10-20 km
2021-823625,2021-06-19,1,Vente,102000.0,11.0,,RUE DE CHALONS,0060,51230.0,51432,Pleurs,51,,,514320000B1897,,,,,,,,,,,,,0,1.0,Maison,79.0,4.0,S,sols,,,1159.0,3.867119,48.688411,1291.139240506329,7.792711341096078,5-10 km
2021-823652,2021-06-17,1,Vente,121000.0,1.0,,ALL DES HIRONDELLES,0185,51530.0,51663,Magenta,51,,,51663000AM0268,,,,,,,,,,,,,0,1.0,Maison,92.0,5.0,S,sols,,,216.0,3.966588,49.053918,1315.2173913043478,47.60958081665985,30-50 km
2021-823664,2021-06-11,1,Vente,120000.0,5.0,,RUE JULES LEFORT,0110,51270.0,51033,Le Baizil,51,,,510330000B0438,,,,,,,,,,,,,0,1.0,Maison,114.0,5.0,S,sols,,,175.0,3.795713,48.970415,1052.6315789473683,36.47193436652677,30-50 km
2021-823666,2021-06-21,1,Vente,273000.0,6.0,,RUE D'AVIZE,0020,51150.0,51434,Plivot,51,,,51434000AB0042,,,,,,,,,,,,,0,1.0,Maison,87.0,4.0,S,sols,,,401.0,4.070221,49.014973,3137.9310344827586,46.34193543969769,30-50 km
2021-823675,2021-06-21,1,Vente,147200.0,12.0,,RUE EUGENE MERCIER,0750,51200.0,51230,Épernay,51,,,51230000BI0718,,,5,88.2,7,,,,,,,,2,2.0,Appartement,90.0,3.0,,,,,,3.955726,49.042781,1635.5555555555557,46.20118325354915,30-50 km
2021-823725,2021-06-15,1,Vente,125000.0,11.0,,RUE DES CITES JARDINS,0028,51130.0,51612,Blancs-Coteaux,51,,,51612000BH0101,,,,,,,,,,,,,0,1.0,Maison,85.0,4.0,S,sols,,,419.0,4.009695,48.90706,1470.5882352941176,33.66055915695557,30-50 km
2021-823727,2021-06-23,1,Vente,102500.0,2.0,,RUE DU CIMETIERE - VOIPREUX,0276,51130.0,51612,Blancs-Coteaux,51,,,51612651AC0042,,,,,,,,,,,,,0,1.0,Maison,100.0,4.0,S,sols,,,773.0,4.03943,48.909621,1025.0,35.01592351191033,30-50 km
2021-823731,2021-06-03,1,Vente,76000.0,2.0,,ALL DES GENETS,0170,51530.0,51196,Cramant,51,,,51196000AA0114,,,,,,,,,,,,,0,1.0,Maison,108.0,6.0,S,sols,,,604.0,3.986384,48.984024,703.7037037037037,40.69999500775066,30-50 km
2021-823744,2021-07-01,1,Vente,256000.0,20.0,,RUE FREDERIC PLOMB,0900,51200.0,51230,Épernay,51,,,51230000BO0625,,,,,,,,,,,,,0,1.0,Maison,78.0,4.0,S,sols,,,243.0,3.951665,49.034834,3282.051282051282,45.27013498345928,30-50 km
2021-823746,2021-06-11,1,Vente,83500.0,,,MAGENTA,B002,51530.0,51663,Magenta,51,,,51663000AO0413,,,10,56.74,,,,,,,,,1,2.0,Appartement,55.0,3.0,,,,,,3.965948,49.047425,1518.1818181818182,46.903152773743365,30-50 km
2021-823751,2021-06-18,1,Vente,78000.0,464.0,,RUE DE PLEURS,0045,51230.0,51324,Linthes,51,,,513240000D0704,,,,,,,,,,,,,0,1.0,Maison,108.0,4.0,S,sols,,,475.0,3.851029,48.72598,722.2222222222222,10.4056565077561,10-20 km
2021-823752,2021-06-18,1,Vente,447600.0,38.0,,RUE DE CHAMPAGNE,0018,51130.0,51499,Saint-Mard-lès-Rouffy,51,,,514990000C0456,,,,,,,,,,,,,0,1.0,Maison,62.0,3.0,S,sols,,,1627.0,4.115664,48.941577,7219.354838709677,41.093202812906604,30-50 km
2021-823752,2021-06-18,1,Vente,447600.0,38.0,,RUE DE CHAMPAGNE,0018,51130.0,51499,Saint-Mard-lès-Rouffy,51,,,514990000C0456,,,,,,,,,,,,,0,1.0,Maison,74.0,3.0,S,sols,,,1627.0,4.115664,48.941577,6048.648648648648,41.093202812906604,30-50 km
2021-823752,2021-06-18,1,Vente,447600.0,38.0,,RUE DE CHAMPAGNE,0018,51130.0,51499,Saint-Mard-lès-Rouffy,51,,,514990000C0456,,,,,,,,,,,,,0,1.0,Maison,187.0,6.0,S,sols,,,1627.0,4.115664,48.941577,2393.5828877005347,41.093202812906604,30-50 km
2021-823755,2021-06-11,1,Vente,160800.0,8.0,,ALL VINCENT D INDY,2370,51200.0,51230,Épernay,51,,,51230000AL0287,,,,,,,,,,,,,0,1.0,Maison,111.0,7.0,S,sols,,,137.0,3.977895,49.03706,1448.6486486486488,46.05691223812065,30-50 km
2021-823806,2021-06-29,1,Vente,201000.0,26.0,,RUE DU GEN LECLERC,0170,51310.0,51137,Châtillon-sur-Morin,51,,,511370000D0118,,,,,,,,,,,,,0,1.0,Maison,208.0,7.0,S,sols,,,410.0,3.571193,48.700223,966.3461538461538,17.155602643591834,10-20 km
2021-823840,2021-06-30,1,Vente,307000.0,93.0,,RUE FREDERIC PLOMB,0900,51200.0,51230,Épernay,51,,,51230000BD0100,,,600,35.32,,,,,,,,,1,2.0,Appartement,113.0,4.0,,,,,,3.951637,49.033136,2716.8141592920356,45.087671430292716,30-50 km
2021-823877,2021-06-30,1,Vente,595000.0,27.0,,RUE DU FAUBOURG D IGNY,0760,51200.0,51230,Épernay,51,,,51230000BK0658,,,,,,,,,,,,,0,1.0,Maison,299.0,6.0,S,sols,,,237.0,3.952996,49.047228,1989.9665551839464,46.62502358987331,30-50 km
2021-823877,2021-06-30,1,Vente,595000.0,27.0,,RUE DU FAUBOURG D IGNY,0760,51200.0,51230,Épernay,51,,,51230000BK0658,,,,,,,,,,,,,0,1.0,Maison,299.0,6.0,AG,terrains d'agrément,,,655.0,3.952996,49.047228,1989.9665551839464,46.62502358987331,30-50 km
2021-823879,2021-06-28,1,Vente,38000.0,3.0,,RUE DE LA FONTAINE POISSON,0040,51270.0,51042,Baye,51,,,51042000AA0092,,,,,,,,,,,,,0,1.0,Maison,50.0,2.0,S,sols,,,114.0,3.763073,48.853287,760.0,23.50804903285197,20-30 km
2021-823882,2021-07-05,1,Vente,134000.0,4.0,,RUE JEAN SEBASTIEN BACH,1255,51200.0,51230,Épernay,51,,,51230000AK0539,,,158,,179,,,,,,,,2,2.0,Appartement,97.0,6.0,,,,,,3.968353,49.035641,1381.4432989690722,45.69793824303845,30-50 km
2021-823885,2021-06-21,1,Vente,185000.0,39.0,,RUE DU FAUBOURG DE CONDE,0330,51210.0,51380,Montmirail,51,,,51380000YE0083,,,,,,,,,,,,,0,1.0,Maison,108.0,5.0,S,sols,,,749.0,3.543136,48.876229,1712.962962962963,31.584807730395685,30-50 km
2021-823886,2021-06-21,1,Vente,146000.0,4.0,,RUE DES LILAS,0600,51210.0,51380,Montmirail,51,,,51380000BD0393,,,,,,,,,,,,,0,1.0,Maison,72.0,3.0,S,sols,,,694.0,3.533562,48.871024,2027.7777777777778,31.52203487368126,30-50 km
2021-823890,2021-06-22,1,Vente,215000.0,17.0,,RUE DES BOURGEOIS,0090,51210.0,51359,Mécringes,51,,,51359000ZD0102,,,,,,,,,,,,,0,1.0,Maison,33.0,1.0,S,sols,,,536.0,3.511598,48.855581,6515.151515151515,31.181223484270646,30-50 km
